pond_id,area_m2,area_mu,bnd_n,h05,h50,h75,h95,hmean,v05_m3,v50_m3,v75_m3,v95_m3,vmean_m3,dem_min,dem_mean,dem_max,qa
10733,181300.0,271.95,1313,15.0,17.0,18.0,20.0,17.371,29750.0,90975.0,210200.0,567325.0,135207.475,1.0,17.221,28.0,OK
10772,44700.0,67.05,381,-1.0,0.0,0.0,1.0,0.052,0.0,6450.0,6450.0,51900.0,8813.4,-1.0,-0.049,1.0,OK
10785,5000.0,7.5,97,27.0,28.0,28.0,28.0,27.639,50.0,2750.0,2750.0,2750.0,1775.3,26.0,27.558,28.0,OK
10827,1200.0,1.8,37,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,30.045,31.0,OK
10835,314000.0,471.0,2736,11.0,17.0,21.0,24.0,16.906,11750.0,804525.0,1841450.0,2765225.0,785031.75,9.0,16.099,27.0,OK
10867,2700.0,4.05,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OK
10875,66300.0,99.45,734,7.0,8.0,8.0,9.0,8.129,0.0,4075.0,4075.0,62100.0,11560.225,7.0,8.338,15.0,OK
10894,6000.0,9.0,85,15.0,16.0,17.0,17.8,16.175,0.0,275.0,3900.0,8800.0,909.375,15.0,16.583,18.0,OK
10912,4100.0,6.15,69,27.0,28.0,28.0,29.0,27.971,0.0,1325.0,1325.0,5800.0,1286.575,27.0,27.839,30.0,OK
11019,24300.0,36.45,273,12.0,14.0,15.0,16.0,13.833,0.0,13700.0,31475.0,55300.0,11829.6,12.0,14.011,17.0,OK
11041,1000.0,1.5,29,20.0,21.0,22.0,23.0,21.138,0.0,275.0,1375.0,2675.0,426.8,20.0,21.055,23.0,OK
11044,40200.0,60.3,426,21.0,28.0,31.0,31.0,28.214,14900.0,95650.0,179800.0,179800.0,101026.75,17.0,27.063,32.0,OK
11047,23100.0,34.65,237,6.0,8.0,9.0,10.0,7.97,650.0,9475.0,26975.0,48425.0,9274.75,5.0,8.143,10.0,OK
11062,15400.0,23.1,177,9.0,10.0,11.0,12.0,10.31,0.0,525.0,11650.0,25825.0,3973.75,9.0,10.542,13.0,OK
11077,98900.0,148.35,611,-1.0,1.0,2.0,5.0,1.386,0.0,57050.0,141900.0,436675.0,89802.1,-1.0,0.899,5.0,OK
11090,12000.0,18.0,169,19.0,20.0,21.0,23.6,20.132,775.0,6900.0,18525.0,53490.0,8434.5,18.0,19.823,25.0,OK
11183,7100.0,10.65,89,-1.0,1.0,2.0,2.0,0.416,0.0,6650.0,11475.0,11475.0,4591.4,-1.0,0.605,2.0,OK
11207,24300.0,36.45,245,18.0,21.0,24.0,29.8,21.496,5550.0,34175.0,91600.0,241325.0,41677.0,15.0,21.065,35.0,OK
11283,13700.0,20.55,193,-1.0,1.0,1.0,2.4,0.579,375.0,10600.0,10600.0,30530.0,6884.675,-2.0,0.536,3.0,OK
11291,78300.0,117.45,759,13.0,14.0,15.0,16.0,14.364,1225.0,13875.0,53425.0,134700.0,28271.2,11.0,14.465,17.0,OK
11326,21200.0,31.8,269,8.0,9.0,9.0,10.0,9.023,0.0,4900.0,4900.0,26450.0,5395.65,8.0,8.946,12.0,OK
11360,11200.0,16.8,170,-2.0,0.0,1.0,7.0,0.713,200.0,2900.0,11525.0,82975.0,9049.625,-3.0,0.919,19.0,OK
11432,6800.0,10.2,133,13.0,15.0,15.0,15.0,14.667,0.0,2600.0,2600.0,2600.0,1867.4,13.0,14.696,16.0,OK
